booking_id,booking_id_string,county_name,booking_timestamp,release_timestamp,known_misdemeanor
4345,2017-11-26 00:43:00 est | 17008591,dekalb,2017-11-26 00:43:00 est,,0
4346,2017-11-26 00:48:00 est | 17008592,dekalb,2017-11-26 00:48:00 est,2017-11-27 13:36:00 est,0
4347,2017-11-26 00:52:00 est | 17008593,dekalb,2017-11-26 00:52:00 est,2017-11-26 13:30:00 est,0
4348,2017-11-26 01:48:00 est | 17008595,dekalb,2017-11-26 01:48:00 est,2017-12-02 02:08:00 est,0
4349,2017-11-26 02:15:00 est | 17008596,dekalb,2017-11-26 02:15:00 est,2017-11-26 09:34:00 est,0
4350,2017-11-26 02:16:00 est | 17008597,dekalb,2017-11-26 02:16:00 est,2017-11-26 10:15:00 est,0
4351,2017-11-26 02:20:00 est | 17008598,dekalb,2017-11-26 02:20:00 est,2017-11-26 13:53:00 est,0
4352,2017-11-26 02:48:00 est | 17008599,dekalb,2017-11-26 02:48:00 est,2017-11-28 13:31:00 est,1
4353,2017-11-26 02:56:00 est | 17008600,dekalb,2017-11-26 02:56:00 est,2017-11-26 13:39:00 est,1
4354,2017-11-26 05:01:00 est | 17008601,dekalb,2017-11-26 05:01:00 est,2017-11-27 11:53:00 est,0
4355,2017-11-26 08:00:00 est | 17008602,dekalb,2017-11-26 08:00:00 est,2017-11-27 01:23:00 est,0
4356,2017-11-26 08:50:00 est | 17008604,dekalb,2017-11-26 08:50:00 est,2017-11-29 16:04:00 est,0
4357,2017-11-26 08:57:00 est | 17008605,dekalb,2017-11-26 08:57:00 est,2017-11-26 10:20:00 est,0
4358,2017-11-26 10:39:00 est | 17008607,dekalb,2017-11-26 10:39:00 est,2017-11-27 19:30:00 est,0
4359,2017-11-26 10:52:00 est | 17008608,dekalb,2017-11-26 10:52:00 est,2017-11-27 13:33:00 est,0
4360,2017-11-26 12:58:00 est | 17008612,dekalb,2017-11-26 12:58:00 est,2017-11-26 17:28:00 est,1
4361,2017-11-26 13:54:00 est | 17008613,dekalb,2017-11-26 13:54:00 est,2017-11-29 04:40:00 est,0
4362,2017-11-26 14:02:00 est | 17008614,dekalb,2017-11-26 14:02:00 est,2017-11-27 12:59:00 est,0
4363,2017-11-26 14:14:00 est | 17008615,dekalb,2017-11-26 14:14:00 est,2017-11-29 10:52:00 est,0
4364,2017-11-26 15:51:00 est | 17008617,dekalb,2017-11-26 15:51:00 est,2017-12-08 02:59:00 est,0
4365,2017-11-26 15:57:00 est | 17008618,dekalb,2017-11-26 15:57:00 est,2017-12-08 10:30:00 est,0
4366,2017-11-26 16:01:00 est | 17008619,dekalb,2017-11-26 16:01:00 est,2017-12-08 02:49:00 est,0
4367,2017-11-26 16:11:00 est | 17008620,dekalb,2017-11-26 16:11:00 est,,0
4368,2017-11-26 16:18:00 est | 17008621,dekalb,2017-11-26 16:18:00 est,2017-11-27 19:06:00 est,0
4369,2017-11-26 16:40:00 est | 17008622,dekalb,2017-11-26 16:40:00 est,2017-11-27 17:08:00 est,0
4370,2017-11-26 16:25:00 est | 17008623,dekalb,2017-11-26 16:25:00 est,2017-11-27 23:54:00 est,1
4371,2017-11-26 16:45:00 est | 17008624,dekalb,2017-11-26 16:45:00 est,2017-11-27 17:06:00 est,0
4372,2017-11-26 16:44:00 est | 17008625,dekalb,2017-11-26 16:44:00 est,2017-11-27 17:10:00 est,0
4373,2017-11-26 16:42:00 est | 17008626,dekalb,2017-11-26 16:42:00 est,2017-11-27 17:11:00 est,0
4374,2017-11-26 16:40:00 est | 17008627,dekalb,2017-11-26 16:40:00 est,2017-11-27 17:09:00 est,0
4375,2017-11-26 16:56:00 est | 17008628,dekalb,2017-11-26 16:56:00 est,2017-11-29 04:29:00 est,0
4376,2017-11-26 16:57:00 est | 17008629,dekalb,2017-11-26 16:57:00 est,2017-11-29 13:23:00 est,0
4377,2017-11-26 17:03:00 est | 17008630,dekalb,2017-11-26 17:03:00 est,2017-11-27 10:53:00 est,0
4378,2017-11-26 18:21:00 est | 17008632,dekalb,2017-11-26 18:21:00 est,2017-11-27 03:56:00 est,0
4379,2017-11-26 18:27:00 est | 17008633,dekalb,2017-11-26 18:27:00 est,2017-12-01 03:31:00 est,1
4380,2017-11-26 18:32:00 est | 17008634,dekalb,2017-11-26 18:32:00 est,2017-11-27 16:37:00 est,0
4381,2017-11-26 20:26:00 est | 17008635,dekalb,2017-11-26 20:26:00 est,2017-11-28 02:20:00 est,0
4382,2017-11-26 21:16:00 est | 17008636,dekalb,2017-11-26 21:16:00 est,2017-11-27 16:25:00 est,0
4383,2017-11-26 21:07:00 est | 17008637,dekalb,2017-11-26 21:07:00 est,2017-11-27 01:53:00 est,0
4384,2017-11-26 21:49:00 est | 17008638,dekalb,2017-11-26 21:49:00 est,2017-11-27 22:15:00 est,0
4385,2017-11-26 22:00:00 est | 17008639,dekalb,2017-11-26 22:00:00 est,2017-11-27 22:38:00 est,0
4386,2017-11-26 21:57:00 est | 17008640,dekalb,2017-11-26 21:57:00 est,2017-11-27 20:20:00 est,0
4387,2017-11-26 22:13:00 est | 17008641,dekalb,2017-11-26 22:13:00 est,2017-12-01 02:15:00 est,0
4388,2017-11-26 22:18:00 est | 17008642,dekalb,2017-11-26 22:18:00 est,2017-12-09 18:26:00 est,0
4389,2017-11-26 23:17:00 est | 17008643,dekalb,2017-11-26 23:17:00 est,2017-11-27 00:30:00 est,1
4390,2017-11-26 23:49:00 est | 17008644,dekalb,2017-11-26 23:49:00 est,2017-12-10 21:42:00 est,0
4391,2017-11-27 00:01:00 est | 17008645,dekalb,2017-11-27 00:01:00 est,2017-11-27 13:27:00 est,1
4392,2017-11-27 00:15:00 est | 17008646,dekalb,2017-11-27 00:15:00 est,2017-11-27 11:22:00 est,1
4393,2017-11-27 00:35:00 est | 17008647,dekalb,2017-11-27 00:35:00 est,2017-11-27 20:01:00 est,1
4394,2017-11-27 00:56:00 est | 17008648,dekalb,2017-11-27 00:56:00 est,2017-11-29 19:04:00 est,0
4395,2017-11-27 01:21:00 est | 17008649,dekalb,2017-11-27 01:21:00 est,2017-12-01 18:45:00 est,0
4396,2017-11-27 01:36:00 est | 17008650,dekalb,2017-11-27 01:36:00 est,2017-11-27 16:50:00 est,0
4397,2017-11-27 02:27:00 est | 17008651,dekalb,2017-11-27 02:27:00 est,2017-11-28 03:48:00 est,1
4398,2017-11-27 02:45:00 est | 17008652,dekalb,2017-11-27 02:45:00 est,2017-12-08 01:11:00 est,0
4399,2017-11-27 03:54:00 est | 17008654,dekalb,2017-11-27 03:54:00 est,2017-11-27 21:56:00 est,1
4400,2017-11-27 05:13:00 est | 17008655,dekalb,2017-11-27 05:13:00 est,2017-11-27 10:54:00 est,1
4401,2017-11-27 05:46:00 est | 17008656,dekalb,2017-11-27 05:46:00 est,2017-12-08 02:11:00 est,0
4402,2017-11-27 07:41:00 est | 17008657,dekalb,2017-11-27 07:41:00 est,2017-11-27 16:35:00 est,0
4403,2017-11-27 07:47:00 est | 17008658,dekalb,2017-11-27 07:47:00 est,2017-11-27 10:32:00 est,0
4404,2017-11-27 08:47:00 est | 17008659,dekalb,2017-11-27 08:47:00 est,2017-11-28 00:20:00 est,0
4405,2017-11-27 08:56:00 est | 17008660,dekalb,2017-11-27 08:56:00 est,2017-11-27 23:32:00 est,0
4406,2017-11-27 10:02:00 est | 17008662,dekalb,2017-11-27 10:02:00 est,2017-11-27 23:05:00 est,0
4407,2017-11-27 10:08:00 est | 17008663,dekalb,2017-11-27 10:08:00 est,2017-12-02 05:50:00 est,0
4408,2017-11-27 10:18:00 est | 17008664,dekalb,2017-11-27 10:18:00 est,2017-11-27 13:23:00 est,0
4409,2017-11-27 10:20:00 est | 17008665,dekalb,2017-11-27 10:20:00 est,2017-11-29 11:12:00 est,0
4410,2017-11-27 10:35:00 est | 17008666,dekalb,2017-11-27 10:35:00 est,2017-11-30 13:11:00 est,0
4411,2017-11-27 10:28:00 est | 17008667,dekalb,2017-11-27 10:28:00 est,2017-11-27 20:29:00 est,1
4412,2017-11-27 11:07:00 est | 17008669,dekalb,2017-11-27 11:07:00 est,2017-11-30 21:39:00 est,1
4413,2017-11-27 11:05:00 est | 17008670,dekalb,2017-11-27 11:05:00 est,2017-12-02 03:47:00 est,0
4414,2017-11-27 11:07:00 est | 17008671,dekalb,2017-11-27 11:07:00 est,,1
4415,2017-11-27 11:41:00 est | 17008672,dekalb,2017-11-27 11:41:00 est,2017-12-03 22:19:00 est,0
4416,2017-11-27 12:40:00 est | 17008673,dekalb,2017-11-27 12:40:00 est,2017-11-27 20:43:00 est,0
4417,2017-11-27 13:08:00 est | 17008674,dekalb,2017-11-27 13:08:00 est,,0
4418,2017-11-27 12:04:00 est | 17008676,dekalb,2017-11-27 12:04:00 est,2017-11-28 00:08:00 est,1
4419,2017-11-27 13:15:00 est | 17008677,dekalb,2017-11-27 13:15:00 est,2017-11-27 22:47:00 est,0
4420,2017-11-27 12:50:00 est | 17008678,dekalb,2017-11-27 12:50:00 est,2017-11-28 03:14:00 est,1
4421,2017-11-27 14:40:00 est | 17008679,dekalb,2017-11-27 14:40:00 est,2017-12-08 02:38:00 est,0
4422,2017-11-27 15:34:00 est | 17008680,dekalb,2017-11-27 15:34:00 est,2017-11-27 21:15:00 est,0
4423,2017-11-27 13:23:00 est | 17008682,dekalb,2017-11-27 13:23:00 est,2017-11-27 21:19:00 est,0
4424,2017-11-27 20:55:00 est | 17008683,dekalb,2017-11-27 20:55:00 est,2017-12-06 13:54:00 est,1
4425,2017-11-27 13:44:00 est | 17008684,dekalb,2017-11-27 13:44:00 est,2017-11-28 09:01:00 est,0
4426,2017-11-27 14:28:00 est | 17008686,dekalb,2017-11-27 14:28:00 est,2017-11-27 15:02:00 est,1
4427,2017-11-27 14:10:00 est | 17008687,dekalb,2017-11-27 14:10:00 est,2017-11-29 10:15:00 est,0
4428,2017-11-27 14:26:00 est | 17008688,dekalb,2017-11-27 14:26:00 est,2017-11-27 15:28:00 est,1
4429,2017-11-27 14:33:00 est | 17008690,dekalb,2017-11-27 14:33:00 est,2017-11-27 20:51:00 est,1
4430,2017-11-27 14:41:00 est | 17008691,dekalb,2017-11-27 14:41:00 est,2017-11-29 19:14:00 est,0
4431,2017-11-27 14:57:00 est | 17008692,dekalb,2017-11-27 14:57:00 est,2017-11-28 11:53:00 est,0
4432,2017-11-27 15:04:00 est | 17008693,dekalb,2017-11-27 15:04:00 est,2017-11-30 02:55:00 est,0
4433,2017-11-27 15:11:00 est | 17008694,dekalb,2017-11-27 15:11:00 est,2017-11-27 22:19:00 est,0
4434,2017-11-27 15:39:00 est | 17008695,dekalb,2017-11-27 15:39:00 est,2017-11-29 11:44:00 est,0
4435,2017-11-27 15:45:00 est | 17008696,dekalb,2017-11-27 15:45:00 est,2017-11-28 16:58:00 est,0
4436,2017-11-27 16:25:00 est | 17008697,dekalb,2017-11-27 16:25:00 est,2017-12-02 05:10:00 est,1
4437,2017-11-27 17:11:00 est | 17008698,dekalb,2017-11-27 17:11:00 est,2017-11-27 20:33:00 est,1
4438,2017-11-27 17:18:00 est | 17008699,dekalb,2017-11-27 17:18:00 est,2017-11-27 21:56:00 est,1
4439,2017-11-27 18:29:00 est | 17008700,dekalb,2017-11-27 18:29:00 est,2017-11-28 17:52:00 est,0
4440,2017-11-27 18:35:00 est | 17008701,dekalb,2017-11-27 18:35:00 est,2017-11-28 00:48:00 est,0
4441,2017-11-27 18:42:00 est | 17008702,dekalb,2017-11-27 18:42:00 est,2017-11-28 17:12:00 est,0
4442,2017-11-27 18:49:00 est | 17008703,dekalb,2017-11-27 18:49:00 est,2017-11-27 22:59:00 est,0
4443,2017-11-27 19:28:00 est | 17008704,dekalb,2017-11-27 19:28:00 est,2017-12-08 02:41:00 est,1
4444,2017-11-27 19:34:00 est | 17008705,dekalb,2017-11-27 19:34:00 est,2017-11-30 01:13:00 est,0
4445,2017-11-27 20:20:00 est | 17008706,dekalb,2017-11-27 20:20:00 est,2017-11-28 01:13:00 est,0
4446,2017-11-27 20:18:00 est | 17008707,dekalb,2017-11-27 20:18:00 est,2017-11-30 01:08:00 est,0
4447,2017-11-27 20:29:00 est | 17008708,dekalb,2017-11-27 20:29:00 est,2017-11-29 02:52:00 est,1
4448,2017-11-27 21:02:00 est | 17008709,dekalb,2017-11-27 21:02:00 est,2017-11-28 17:03:00 est,0
4449,2017-11-27 20:47:00 est | 17008710,dekalb,2017-11-27 20:47:00 est,2017-12-04 19:11:00 est,0
4450,2017-11-27 21:10:00 est | 17008712,dekalb,2017-11-27 21:10:00 est,2017-12-01 11:05:00 est,0
4451,2017-11-27 21:16:00 est | 17008713,dekalb,2017-11-27 21:16:00 est,2017-11-28 18:36:00 est,0
4452,2017-11-27 21:25:00 est | 17008714,dekalb,2017-11-27 21:25:00 est,2017-12-04 20:39:00 est,0
4453,2017-11-27 23:19:00 est | 17008717,dekalb,2017-11-27 23:19:00 est,2017-11-29 02:14:00 est,0
4454,2017-11-28 00:42:00 est | 17008720,dekalb,2017-11-28 00:42:00 est,2017-11-29 19:33:00 est,0
4455,2017-11-28 00:47:00 est | 17008721,dekalb,2017-11-28 00:47:00 est,2017-11-28 01:51:00 est,0
4456,2017-11-28 01:02:00 est | 17008722,dekalb,2017-11-28 01:02:00 est,2017-11-28 20:48:00 est,0
4457,2017-11-28 01:26:00 est | 17008723,dekalb,2017-11-28 01:26:00 est,2017-11-28 17:25:00 est,0
4458,2017-11-28 01:30:00 est | 17008724,dekalb,2017-11-28 01:30:00 est,2017-11-29 09:58:00 est,0
4459,2017-11-28 02:06:00 est | 17008726,dekalb,2017-11-28 02:06:00 est,2017-11-28 15:37:00 est,0
4460,2017-11-28 02:31:00 est | 17008727,dekalb,2017-11-28 02:31:00 est,2017-11-28 17:14:00 est,0
4461,2017-11-28 02:45:00 est | 17008728,dekalb,2017-11-28 02:45:00 est,2017-11-29 01:27:00 est,1
4462,2017-11-28 03:05:00 est | 17008729,dekalb,2017-11-28 03:05:00 est,2017-11-28 13:45:00 est,1
4463,2017-11-28 04:02:00 est | 17008730,dekalb,2017-11-28 04:02:00 est,2017-11-29 16:34:00 est,0
4464,2017-11-28 04:11:00 est | 17008731,dekalb,2017-11-28 04:11:00 est,2017-11-28 20:12:00 est,1
4465,2017-11-28 06:12:00 est | 17008733,dekalb,2017-11-28 06:12:00 est,2017-12-05 03:35:00 est,0
4466,2017-11-29 00:09:00 est | 17008813,dekalb,2017-11-29 00:09:00 est,2017-11-29 15:47:00 est,0
4467,2017-11-29 00:19:00 est | 17008814,dekalb,2017-11-29 00:19:00 est,2017-11-30 15:57:00 est,0
4468,2017-11-29 00:26:00 est | 17008815,dekalb,2017-11-29 00:26:00 est,,0
4469,2017-11-29 00:41:00 est | 17008816,dekalb,2017-11-29 00:41:00 est,2017-11-30 00:50:00 est,0
4470,2017-11-29 02:05:00 est | 17008818,dekalb,2017-11-29 02:05:00 est,2017-12-07 02:20:00 est,0
4471,2017-11-29 03:52:00 est | 17008819,dekalb,2017-11-29 03:52:00 est,2017-11-29 12:58:00 est,1
4472,2017-11-29 03:56:00 est | 17008820,dekalb,2017-11-29 03:56:00 est,2017-11-29 19:00:00 est,1
4473,2017-11-29 05:21:00 est | 17008821,dekalb,2017-11-29 05:21:00 est,2017-11-29 14:29:00 est,0
4474,2017-11-29 05:34:00 est | 17008822,dekalb,2017-11-29 05:34:00 est,2017-12-03 00:32:00 est,0
4475,2017-11-29 05:48:00 est | 17008823,dekalb,2017-11-29 05:48:00 est,2017-12-09 17:47:00 est,0
4476,2017-11-29 07:57:00 est | 17008825,dekalb,2017-11-29 07:57:00 est,2017-11-29 17:24:00 est,0
4477,2017-11-29 08:10:00 est | 17008826,dekalb,2017-11-29 08:10:00 est,,0
4478,2017-11-29 08:36:00 est | 17008828,dekalb,2017-11-29 08:36:00 est,2017-11-30 15:29:00 est,1
4479,2017-11-29 08:48:00 est | 17008830,dekalb,2017-11-29 08:48:00 est,2017-11-29 17:11:00 est,0
4480,2017-11-29 09:24:00 est | 17008831,dekalb,2017-11-29 09:24:00 est,2017-11-30 17:49:00 est,1
4481,2017-11-29 09:29:00 est | 17008832,dekalb,2017-11-29 09:29:00 est,2017-11-29 11:37:00 est,0
4482,2017-11-29 09:24:00 est | 17008833,dekalb,2017-11-29 09:24:00 est,2017-11-29 22:03:00 est,1
4483,2017-11-29 09:38:00 est | 17008834,dekalb,2017-11-29 09:38:00 est,2017-11-29 17:11:00 est,0
4484,2017-11-29 09:40:00 est | 17008835,dekalb,2017-11-29 09:40:00 est,2017-12-02 11:00:00 est,0
4485,2017-11-29 13:42:00 est | 17008836,dekalb,2017-11-29 13:42:00 est,2017-11-29 18:41:00 est,0
4486,2017-11-29 10:24:00 est | 17008837,dekalb,2017-11-29 10:24:00 est,2017-12-01 01:59:00 est,0
4487,2017-11-29 10:11:00 est | 17008838,dekalb,2017-11-29 10:11:00 est,2017-11-29 16:10:00 est,1
4488,2017-11-29 10:59:00 est | 17008839,dekalb,2017-11-29 10:59:00 est,2017-12-01 14:25:00 est,0
4489,2017-11-29 11:41:00 est | 17008840,dekalb,2017-11-29 11:41:00 est,2017-11-29 17:27:00 est,0
4490,2017-11-29 11:18:00 est | 17008841,dekalb,2017-11-29 11:18:00 est,2017-12-12 10:34:00 est,0
4491,2017-11-29 12:01:00 est | 17008842,dekalb,2017-11-29 12:01:00 est,2017-11-30 01:04:00 est,0
4492,2017-11-29 14:08:00 est | 17008843,dekalb,2017-11-29 14:08:00 est,2017-11-29 22:35:00 est,0
4493,2017-11-29 12:07:00 est | 17008844,dekalb,2017-11-29 12:07:00 est,2017-11-30 17:00:00 est,1
4494,2017-11-29 12:29:00 est | 17008848,dekalb,2017-11-29 12:29:00 est,2017-11-29 16:55:00 est,0
4495,2017-11-29 14:48:00 est | 17008850,dekalb,2017-11-29 14:48:00 est,2017-12-12 04:04:00 est,1
4496,2017-11-29 14:50:00 est | 17008851,dekalb,2017-11-29 14:50:00 est,2017-11-30 12:16:00 est,0
4497,2017-11-29 13:05:00 est | 17008852,dekalb,2017-11-29 13:05:00 est,2017-12-08 06:30:00 est,0
4498,2017-11-29 13:59:00 est | 17008853,dekalb,2017-11-29 13:59:00 est,2017-11-29 17:37:00 est,0
4499,2017-11-29 13:49:00 est | 17008854,dekalb,2017-11-29 13:49:00 est,2017-12-04 15:37:00 est,0
4500,2017-11-29 13:50:00 est | 17008855,dekalb,2017-11-29 13:50:00 est,2017-11-29 17:12:00 est,0
4501,2017-11-29 13:58:00 est | 17008856,dekalb,2017-11-29 13:58:00 est,2017-12-07 22:09:00 est,0
4502,2017-11-29 14:33:00 est | 17008857,dekalb,2017-11-29 14:33:00 est,2017-11-29 21:41:00 est,1
4503,2017-11-29 14:44:00 est | 17008858,dekalb,2017-11-29 14:44:00 est,2017-11-30 19:56:00 est,1
4504,2017-11-29 17:04:00 est | 17008859,dekalb,2017-11-29 17:04:00 est,2017-12-02 06:25:00 est,1
4505,2017-11-29 17:12:00 est | 17008860,dekalb,2017-11-29 17:12:00 est,2017-12-15 19:31:00 est,0
4506,2017-11-29 15:33:00 est | 17008861,dekalb,2017-11-29 15:33:00 est,2017-12-06 18:44:00 est,1
4507,2017-11-29 17:19:00 est | 17008862,dekalb,2017-11-29 17:19:00 est,,1
4508,2017-11-29 15:59:00 est | 17008863,dekalb,2017-11-29 15:59:00 est,2017-12-04 04:00:00 est,1
4509,2017-11-29 17:57:00 est | 17008864,dekalb,2017-11-29 17:57:00 est,2017-12-01 03:19:00 est,0
4510,2017-11-29 17:12:00 est | 17008865,dekalb,2017-11-29 17:12:00 est,2017-12-01 22:00:00 est,1
4511,2017-11-29 16:35:00 est | 17008866,dekalb,2017-11-29 16:35:00 est,2017-11-30 00:10:00 est,1
4512,2017-11-29 16:41:00 est | 17008867,dekalb,2017-11-29 16:41:00 est,2017-12-02 11:16:00 est,0
4513,2017-11-29 16:45:00 est | 17008869,dekalb,2017-11-29 16:45:00 est,2017-11-30 11:36:00 est,0
4514,2017-11-29 18:57:00 est | 17008870,dekalb,2017-11-29 18:57:00 est,2017-11-29 20:56:00 est,0
4515,2017-11-29 16:55:00 est | 17008871,dekalb,2017-11-29 16:55:00 est,2017-12-09 02:19:00 est,0
4516,2017-11-29 17:06:00 est | 17008872,dekalb,2017-11-29 17:06:00 est,,0
4517,2017-11-29 17:09:00 est | 17008873,dekalb,2017-11-29 17:09:00 est,2017-12-08 19:25:00 est,0
4518,2017-11-29 17:28:00 est | 17008874,dekalb,2017-11-29 17:28:00 est,2017-12-07 02:09:00 est,0
4519,2017-11-29 18:17:00 est | 17008876,dekalb,2017-11-29 18:17:00 est,2017-12-02 02:03:00 est,0
4520,2017-11-29 18:06:00 est | 17008877,dekalb,2017-11-29 18:06:00 est,2017-12-09 02:44:00 est,1
4521,2017-11-29 18:27:00 est | 17008879,dekalb,2017-11-29 18:27:00 est,2017-11-30 14:12:00 est,1
4522,2017-11-29 18:30:00 est | 17008880,dekalb,2017-11-29 18:30:00 est,2017-11-30 16:07:00 est,0
4523,2017-11-29 18:32:00 est | 17008881,dekalb,2017-11-29 18:32:00 est,2017-11-29 19:46:00 est,0
4524,2017-11-29 18:46:00 est | 17008882,dekalb,2017-11-29 18:46:00 est,2017-12-02 05:08:00 est,0
4525,2017-11-29 18:56:00 est | 17008883,dekalb,2017-11-29 18:56:00 est,2017-11-30 16:46:00 est,0
4526,2017-11-29 19:16:00 est | 17008885,dekalb,2017-11-29 19:16:00 est,,0
4527,2017-11-29 19:20:00 est | 17008886,dekalb,2017-11-29 19:20:00 est,2017-12-02 02:15:00 est,0
4528,2017-11-29 19:48:00 est | 17008887,dekalb,2017-11-29 19:48:00 est,2017-12-03 08:29:00 est,0
4529,2017-11-29 20:07:00 est | 17008888,dekalb,2017-11-29 20:07:00 est,2017-12-06 04:16:00 est,0
4530,2017-11-29 20:19:00 est | 17008889,dekalb,2017-11-29 20:19:00 est,2017-12-02 10:30:00 est,0
4531,2017-11-29 19:58:00 est | 17008890,dekalb,2017-11-29 19:58:00 est,2017-11-30 17:08:00 est,1
4532,2017-11-29 20:06:00 est | 17008891,dekalb,2017-11-29 20:06:00 est,,0
4533,2017-11-29 20:16:00 est | 17008892,dekalb,2017-11-29 20:16:00 est,2017-12-01 03:43:00 est,0
4534,2017-11-29 20:33:00 est | 17008893,dekalb,2017-11-29 20:33:00 est,2017-12-10 10:22:00 est,0
4535,2017-11-29 20:45:00 est | 17008894,dekalb,2017-11-29 20:45:00 est,2017-12-08 16:03:00 est,0
4536,2017-11-29 20:46:00 est | 17008895,dekalb,2017-11-29 20:46:00 est,2017-12-02 04:59:00 est,0
4537,2017-11-29 21:31:00 est | 17008897,dekalb,2017-11-29 21:31:00 est,2017-11-30 11:25:00 est,0
4538,2017-11-29 21:29:00 est | 17008898,dekalb,2017-11-29 21:29:00 est,2017-11-30 17:10:00 est,0
4539,2017-11-29 21:38:00 est | 17008899,dekalb,2017-11-29 21:38:00 est,2017-11-30 19:33:00 est,0
4540,2017-11-29 21:46:00 est | 17008900,dekalb,2017-11-29 21:46:00 est,2017-12-01 13:54:00 est,0
4541,2017-11-29 22:15:00 est | 17008901,dekalb,2017-11-29 22:15:00 est,,0
4542,2017-11-29 22:01:00 est | 17008902,dekalb,2017-11-29 22:01:00 est,2017-11-30 13:31:00 est,0
4543,2017-11-29 22:41:00 est | 17008903,dekalb,2017-11-29 22:41:00 est,2017-12-05 19:34:00 est,0
4544,2017-11-29 23:47:00 est | 17008904,dekalb,2017-11-29 23:47:00 est,2017-12-03 17:46:00 est,0
4545,2017-11-29 23:50:00 est | 17008905,dekalb,2017-11-29 23:50:00 est,2017-11-30 21:01:00 est,0
4546,2017-11-29 23:55:00 est | 17008906,dekalb,2017-11-29 23:55:00 est,,0
4547,2017-11-29 01:50:00 est | 17008817,dekalb,2017-11-29 01:50:00 est,2017-12-17 12:26:00 est,0
4548,2017-11-30 07:23:00 est | 17008875,dekalb,2017-11-30 07:23:00 est,2017-12-01 16:24:00 est,0
4549,2017-11-30 00:05:00 est | 17008908,dekalb,2017-11-30 00:05:00 est,2017-11-30 11:30:00 est,0
4550,2017-11-30 00:12:00 est | 17008909,dekalb,2017-11-30 00:12:00 est,2017-12-02 06:00:00 est,0
4551,2017-11-30 00:45:00 est | 17008910,dekalb,2017-11-30 00:45:00 est,2017-11-30 20:13:00 est,0
4552,2017-11-30 01:39:00 est | 17008912,dekalb,2017-11-30 01:39:00 est,2017-11-30 16:33:00 est,0
4553,2017-11-30 03:58:00 est | 17008913,dekalb,2017-11-30 03:58:00 est,2017-11-30 09:44:00 est,0
4554,2017-11-30 04:29:00 est | 17008914,dekalb,2017-11-30 04:29:00 est,2017-11-30 19:44:00 est,0
4555,2017-11-30 04:37:00 est | 17008915,dekalb,2017-11-30 04:37:00 est,,0
4556,2017-11-30 04:57:00 est | 17008916,dekalb,2017-11-30 04:57:00 est,2017-12-01 02:06:00 est,0
4557,2017-11-30 04:50:00 est | 17008917,dekalb,2017-11-30 04:50:00 est,2017-11-30 20:23:00 est,0
4558,2017-11-30 06:15:00 est | 17008918,dekalb,2017-11-30 06:15:00 est,2017-11-30 20:44:00 est,0
4559,2017-11-30 08:50:00 est | 17008919,dekalb,2017-11-30 08:50:00 est,2017-11-30 16:57:00 est,1
4560,2017-11-30 09:25:00 est | 17008921,dekalb,2017-11-30 09:25:00 est,2017-12-05 15:27:00 est,0
4561,2017-11-30 10:34:00 est | 17008922,dekalb,2017-11-30 10:34:00 est,2017-12-01 14:39:00 est,0
4562,2017-11-30 11:23:00 est | 17008924,dekalb,2017-11-30 11:23:00 est,2017-12-06 15:57:00 est,0
4563,2017-11-30 11:50:00 est | 17008925,dekalb,2017-11-30 11:50:00 est,2017-11-30 19:33:00 est,1
4564,2017-11-30 13:10:00 est | 17008926,dekalb,2017-11-30 13:10:00 est,2017-12-07 07:00:00 est,0
4565,2017-11-30 14:07:00 est | 17008927,dekalb,2017-11-30 14:07:00 est,2017-12-07 07:00:00 est,0
4566,2017-11-30 11:48:00 est | 17008928,dekalb,2017-11-30 11:48:00 est,,0
4567,2017-11-30 13:01:00 est | 17008929,dekalb,2017-11-30 13:01:00 est,2017-12-07 07:00:00 est,0
4568,2017-11-30 13:24:00 est | 17008930,dekalb,2017-11-30 13:24:00 est,,0
4569,2017-11-30 14:06:00 est | 17008932,dekalb,2017-11-30 14:06:00 est,2017-12-01 18:38:00 est,0
4570,2017-11-30 11:51:00 est | 17008933,dekalb,2017-11-30 11:51:00 est,2017-12-14 07:40:00 est,0
4571,2017-11-30 11:57:00 est | 17008934,dekalb,2017-11-30 11:57:00 est,2017-12-03 04:34:00 est,0
4572,2017-11-30 11:55:00 est | 17008935,dekalb,2017-11-30 11:55:00 est,,0
4573,2017-11-30 14:15:00 est | 17008939,dekalb,2017-11-30 14:15:00 est,2017-11-30 20:51:00 est,0
4574,2017-11-30 17:59:00 est | 17008940,dekalb,2017-11-30 17:59:00 est,2017-12-02 05:31:00 est,1
4575,2017-11-30 12:55:00 est | 17008942,dekalb,2017-11-30 12:55:00 est,2017-12-02 05:45:00 est,0
4576,2017-11-30 12:54:00 est | 17008943,dekalb,2017-11-30 12:54:00 est,2017-12-02 20:23:00 est,0
4577,2017-11-30 14:12:00 est | 17008945,dekalb,2017-11-30 14:12:00 est,,0
4578,2017-11-30 14:21:00 est | 17008946,dekalb,2017-11-30 14:21:00 est,,0
4579,2017-11-30 14:38:00 est | 17008947,dekalb,2017-11-30 14:38:00 est,2017-12-01 12:37:00 est,0
4580,2017-11-30 14:44:00 est | 17008948,dekalb,2017-11-30 14:44:00 est,2017-12-01 16:30:00 est,0
